account_id,customer_id,account_type,current_balance,credit_limit,acct_age_months,days_inactive,utilization_pct,customer_segment,region_code,fico_score,vantage_score,bureau_inqs_6mo,bureau_trades_open,bureau_derogs,bureau_util_pct,bureau_oldest_trade_mo,pmt_ontime_12mo,pmt_late_30_12mo,pmt_late_60_12mo,pmt_late_90_12mo,max_days_past_due_ever,months_since_last_dpd,avg_pmt_ratio_12mo,collateral_value,last_appraisal_date,ltv,pd,lgd,ead,expected_loss,new_risk_rating,score_date,model_id,score_timestamp
A00000388,C0000200,PERS,32703.81,0,86,64,,CORP,NW,555,580,5,23,0,69.72,21,12,0,0,0,0,,0.8873,,,,0.04853207761710067,0.5,32703.81,793.5919226474565,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000391,C0000202,CC,2039.87,5000,186,394,40.7974,RET,NW,524,520,0,21,0,14.84,272,9,3,1,1,185,20,0.6091,,,,0.06369441623869056,0.75,3519.935,168.15015376735144,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000392,C0000203,MTG,488867,0,64,6,,RET,NW,517,501,0,8,0,26.01,43,12,0,0,0,0,,0.7993,697920.95,2020-03-20,0.7004618502998083,0.047104486806167994,0.16036948023984668,488867,3692.9609920733824,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000393,C0000203,CC,1377.69,7500,199,278,18.3692,RET,NW,517,501,0,8,0,26.01,43,12,0,0,0,0,,0.5056,,,,0.04329930520994202,0.75,4438.844999999999,144.1491783259688,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000395,C0000204,MTG,531992.02,0,167,80,,COMM,W,565,581,1,8,0,68.52,31,12,0,0,0,0,,0.6634,488047.46,2021-10-22,1.0900415709570541,0.05350097816506306,0.47203325676564334,531992.02,13435.05466368713,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000397,C0000205,CC,17186.53,25000,198,23,68.74612,PB,NE,568,583,1,5,2,75.83,283,12,0,0,0,0,,0.8878,,,,0.05088006376752171,0.75,21093.265,804.9200011989253,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000400,C0000206,MTG,91647.13,0,168,6,,PREM,MW,820,816,1,18,0,48.16,191,12,0,0,0,0,,0.0649,304901.51,2022-06-03,0.3005794559692407,0.017332695203054287,0,91647.13,0,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000402,C0000207,CC,1330.77,5000,170,1,26.6154,RET,SE,576,595,0,23,0,18.56,340,10,2,0,0,185,25,0.893,,,,0.04329930520994202,0.75,3165.385,102.79422841647924,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000404,C0000208,CC,8167.93,15000,187,92,54.452866666666665,RET,MW,683,706,1,19,0,24.1,178,12,0,0,0,0,,0.8962,,,,0.02856034317918137,0.75,11583.965,248.1315118317193,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000405,C0000208,CC,2154.98,15000,184,13,14.366533333333335,RET,MW,683,706,1,19,0,24.1,178,12,0,0,0,0,,0.4764,,,,0.024220198829546617,0.75,8577.49,155.81138494383583,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000406,C0000209,AUTO,52369.63,0,103,13,,SMB,MW,544,566,1,6,0,55.25,26,12,0,0,0,0,,0.7053,52734.07,2020-11-30,0.9930890978071671,0.050782941254253096,0.39447127824573375,52369.63,1049.089991336468,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000407,C0000209,CC,4392.62,10000,87,117,43.9262,SMB,MW,544,566,1,6,0,55.25,26,12,0,0,0,0,,0.2302,,,,0.04760795014266556,0.75,7196.3099999999995,256.9511757683742,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000409,C0000210,CC,8725.52,15000,107,7,58.17013333333334,SMB,SE,585,560,0,9,0,71.31,165,12,0,0,0,0,,0.4581,,,,0.05167863455104849,0.75,11862.76,459.78842910509707,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000410,C0000210,PERS,28613.38,0,30,80,,SMB,SE,585,560,0,9,0,71.31,165,11,1,1,0,128,36,0.8235,,,,0.04957592249788785,0.5,28613.38,709.2673546413072,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000415,C0000214,CC,8202.87,25000,109,6,32.81148,PREM,NE,736,742,1,3,0,37.8,329,12,0,0,0,0,,0.1258,,,,0.022214501998473943,0.75,16601.434999999998,276.59445823877644,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000420,C0000216,CC,18148.24,25000,124,4,72.59296,PREM,MW,794,799,0,11,2,9.39,235,12,0,0,0,0,,0.3985,,,,0.02218192212157902,0.75,21574.120000000003,358.91658726120033,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000423,C0000218,CC,2886.08,10000,175,8,28.860799999999998,PREM,SW,631,635,3,1,0,3.2,129,10,2,0,0,185,27,0.4114,,,,0.036266162860211476,0.75,6443.04,175.2482534661427,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000426,C0000219,CC,7454.97,10000,190,27,74.5497,RET,MW,784,801,2,18,0,12.79,299,11,1,1,0,91,33,0.4389,,,,0.02218192212157902,0.75,8727.485,145.19429444043683,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000429,C0000220,LOC,9147.76,50000,193,182,18.29552,PREM,NW,625,647,0,6,1,7.37,348,11,1,1,0,31,6,0.6666,,,,0.036266162860211476,0.5,29573.879999999997,536.2655742441755,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000431,C0000222,PERS,13839.28,0,68,13,,RET,SW,753,736,1,1,2,85.07,163,7,5,4,1,31,5,0.6331,,,,0.03107444515334032,0.5,13839.28,215.0239736608598,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000435,C0000223,PERS,31665.7,0,30,93,,PREM,W,601,580,0,23,0,3.55,62,12,0,0,0,0,,0.2674,,,,0.041567560776943964,0.5,31665.7,658.1329546472373,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000437,C0000224,CC,119.42,1500,21,0,7.961333333333333,PB,NW,574,575,0,7,0,5.14,364,9,3,2,1,185,9,0.8727,,,,0.05783387150517253,0.75,809.7099999999999,35.12149807233993,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000438,C0000225,MTG,352913.13,0,123,17,,RET,W,687,707,0,5,0,51.15,417,12,0,0,0,0,,0.6762,1118414.89,2022-12-08,0.3155475961161426,0.02440403602226843,0,352913.13,0,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000439,C0000226,AUTO,35772.34,0,7,4,,RET,W,529,551,2,20,1,93.82,128,11,1,0,0,45,19,0.1612,54107.08,2021-07-01,0.6611397251524199,0.049396287502463256,0.12891178012193594,35772.34,227.78979571584372,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000441,C0000226,AUTO,44413.21,0,174,13,,RET,W,529,551,2,20,1,93.82,128,12,0,0,0,0,,0.4868,63682.78,2021-02-17,0.6974131782563513,0.046373142235640305,0.15793054260508105,44413.21,325.27060343779175,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000442,C0000226,PERS,14563.5,0,148,7,,RET,W,529,551,2,20,1,93.82,128,12,0,0,0,0,,0.8303,,,,0.04777967963943846,0.5,14563.5,347.919682214481,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000443,C0000227,AUTO,50811.6,0,115,2,,PREM,NW,589,606,1,11,0,76.53,81,12,0,0,0,0,,0.0925,79328.96,2021-12-31,0.6405176621501151,0.047104486806167994,0.11241412972009207,50811.6,269.0580868582549,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000445,C0000227,MTG,284649.93,0,141,459,,PREM,NW,589,606,1,11,0,76.53,81,12,0,0,0,0,,0.9415,343799.82,2021-10-04,0.8279525277238364,0.049997481570494655,0.2623620221790692,284649.93,3733.878482728411,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000448,C0000228,MTG,372150.74,0,65,1,,SMB,SW,574,596,8,9,0,82.84,339,12,0,0,0,0,,0.0865,938607.17,2020-05-08,0.39649253904591414,0.04431144859350694,0,372150.74,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000450,C0000229,MTG,838951.5,0,13,40,,RET,MW,746,738,5,23,0,77.59,243,7,5,0,0,185,31,0.4609,2403406.56,2021-12-21,0.3490676583657157,0.02167161597301173,0,838951.5,0,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000452,C0000230,PERS,9809.69,0,81,3,,RET,NE,549,539,1,24,0,6.01,16,12,0,0,0,0,,0.6347,,,,0.04853207761710067,0.5,9809.69,238.04231823984816,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000453,C0000231,CC,9247.51,15000,189,105,61.65006666666667,RET,SW,625,608,0,4,0,60.06,109,12,0,0,0,0,,0.9995,,,,0.0426704927429612,0.75,12123.755000000001,387.9949498087047,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000456,C0000232,PERS,6277.06,0,10,31,,RET,MW,603,600,5,2,0,35.81,399,12,0,0,0,0,,0.4386,,,,0.04267858172031654,0.5,6277.06,133.94800908666508,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000461,C0000236,LOC,4422.32,10000,19,29,44.2232,RET,NE,611,597,3,14,0,58.42,205,12,0,0,0,0,,0.6704,,,,0.041861010247948936,0.5,7211.16,150.93322132979972,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000463,C0000237,LOC,104337.23,100000,96,7,104.33722999999999,CORP,NE,545,564,0,1,2,39.42,375,12,0,0,0,0,,0.072,,,,0.06126807733702479,0.5,102168.61499999999,3129.837302618355,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000464,C0000237,LOC,20857.43,50000,110,7,41.71486,CORP,NE,545,564,0,1,2,39.42,375,7,5,1,0,62,20,0.0878,,,,0.04760795014266556,0.5,35428.715,843.3442486693536,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000467,C0000239,CC,7136.77,15000,46,12,47.57846666666667,RET,MW,712,736,3,21,0,75.43,296,12,0,0,0,0,,0.5349,,,,0.027270646044114846,0.75,11068.385,226.3815072112426,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000469,C0000241,CC,845.83,3000,119,8,28.194333333333333,CORP,SE,652,648,2,20,0,56.47,104,12,0,0,0,0,,0.779,,,,0.030727522962940425,0.75,1922.915,44.31481111371194,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000470,C0000242,CC,809.23,5000,18,8,16.1846,PREM,SE,572,550,0,23,0,73.76,228,10,2,1,1,91,28,0.6974,,,,0.06270969483977319,0.75,2904.6150000000002,136.61064020777087,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000474,C0000244,CC,1215.09,3000,191,11,40.50299999999999,SMB,NE,642,647,1,22,0,37.96,74,12,0,0,0,0,,0.4131,,,,0.03277262623605143,0.75,2107.545,51.80233842049426,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000475,C0000245,CC,378.52,1500,196,753,25.234666666666666,PREM,NE,710,717,1,1,0,11.74,183,11,1,0,0,45,7,0.5977,,,,0.024220198829546617,0.75,939.26,17.061797964479965,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000476,C0000245,MTG,90100.9,0,141,2,,PREM,NE,710,717,1,1,0,11.74,183,12,0,0,0,0,,0.3253,164475.01,2021-12-31,0.5478090562207596,0.02440403602226843,0.038247244976607676,90100.9,84.09902173739522,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000478,C0000245,CC,5913.77,15000,185,4,39.425133333333335,PREM,NE,710,717,1,1,0,11.74,183,12,0,0,0,0,,0.8378,,,,0.026260241863462697,0.75,10456.885,205.95024692881137,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000480,C0000246,MTG,288152.94,0,183,795,,RET,W,669,645,0,17,0,7.86,364,12,0,0,0,0,,0.3697,672242.64,2021-04-09,0.42864424666665,0.03047049704075253,0,288152.94,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000482,C0000247,HELC,19629.49,250000,152,4,7.851796000000001,RET,SW,633,652,3,17,0,84.66,412,12,0,0,0,0,,0.5045,25476.99,2021-09-12,0.770479165709921,0.03237631874593015,0.21638333256793685,134814.745,944.4710856155051,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000483,C0000248,MTG,200525.74,0,14,92,,PB,SW,741,729,0,2,0,50.4,196,12,0,0,0,0,,0.5066,519314.75,2023-03-08,0.3861352676772612,0.02167161597301173,0,200525.74,0,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
